userID,itemID,hours_transformed
u63179207,g52043468,1.632268215499513
u49777167,g37422652,9.035348979755447
u84331758,g13226978,5.719731056749852
u70834200,g16653801,4.20163386116965
u48165337,g70274773,0.84799690655495
u90743434,g37670161,3.7441610955704103
u33318227,g26345826,1.9634741239748859
u92570404,g63554433,0.765534746362977
u45024671,g40499587,5.004501392234941
u98734310,g05463839,8.113221243479568
u25317881,g60903743,3.277984747299765
u81348588,g16586637,5.25171909260596
u19431743,g81608348,6.207502459258789
u69858180,g51283481,7.5445781173388395
u66627551,g78970626,0.37851162325372983
u92888313,g98707416,1.8875252707415875
u69143060,g42338732,3.263034405833794
u44755261,g24850971,8.537218400538595
u18251389,g49636917,3.263034405833794
u10197850,g48584419,5.700439718141092
u01347278,g40110970,5.165911938935689
u90966673,g54099326,0.5849625007211562
u61150089,g31541380,5.649615459063409
u67143531,g29503391,4.638073837180719
u83556956,g67020953,0.2630344058337938
u59767332,g00795234,5.87528859822269
u93608656,g81608348,4.8529975876133165
u98503287,g64167567,4.694880192799191
u32456321,g08672397,2.1043366598147357
u93087874,g74493125,3.523561956057013
u74426406,g16246767,1.4329594072761063
u51718221,g33591260,5.74416109557041
u44470648,g25962198,4.882643049361842
u43319755,g78239118,3.035623909730721
u33318227,g45508008,5.569855608330948
u80563208,g75310688,2.37851162325373
u02129594,g07132329,1.4854268271702415
u44265032,g24503264,4.336283387864432
u31932193,g40753740,1.765534746362977
u67974358,g25170902,3.1210154009613658
u13494586,g05546633,2.035623909730721
u94680884,g51322209,3.8379432418910273
u08299617,g50079336,3.4982508675278257
u37774710,g92017077,3.8379432418910273
u51238798,g26104453,5.539158811108031
u41875005,g85442587,5.714245517666122
u59698390,g09569977,3.560714954474479
u25481065,g30998929,2.84799690655495
u70835980,g15536656,4.862947248020921
u74426406,g88216046,2.5109619192773796
u26454761,g35088852,3.0874628412503395
u29553373,g57175884,3.807354922057604
u85921592,g06177547,6.118941072723508
u87853991,g48556857,0.765534746362977
u06489976,g77859458,4.517275693209582
u91587996,g98831995,4.536052900240209
u40495579,g57992239,0.13750352374993502
u98418596,g38964542,0.765534746362977
u78081211,g08020339,0.2630344058337938
u05315350,g31541380,5.897240425574799
u91701175,g70132690,4.161887682376894
u38718529,g00125299,1.4329594072761063
u96370487,g67071738,8.405566974138068
u48603451,g70822619,2.700439718141092
u93377077,g61941054,4.112700132749362
u63840885,g64574718,4.91169158187234
u70407797,g97578901,0.6780719051126377
u99450750,g01873417,5.259272487037594
u77324703,g15632833,4.185866545311334
u47270135,g06378804,3.4724877714627436
u74404903,g29741733,2.37851162325373
u83693182,g78518895,6.912889336229962
u04419184,g11862282,2.292781749227846
u42299926,g64348065,2.925999418556223
u51762432,g90154665,1.263034405833794
u56453358,g50139510,3.4982508675278257
u47650764,g77806076,8.32777717058405
u78337762,g75228197,3.817623257511431
u81093259,g05463839,7.977852307971178
u06654173,g09480895,5.307428525192248
u70297403,g29566013,3.807354922057604
u28470370,g62022399,1.3785116232537298
u46023393,g71795407,5.575917361118149
u21764889,g10773791,10.244839501145554
u61984333,g02291184,3.7441610955704103
u12979095,g11862712,5.083213368248981
u17751563,g03042130,1.84799690655495
u65862877,g93941352,3.711494906650088
u85115534,g69078040,0.765534746362977
u51851225,g29546269,2.137503523749935
u29293477,g82275622,3.84799690655495
u06695899,g25051247,1.8073549220576042
u92449505,g28112086,1.765534746362977
u39544543,g36841558,0.2630344058337938
u08124495,g46602286,2.1043366598147357
u36822963,g35448329,5.498250867527825
u82238117,g48657523,3.84799690655495
u32042478,g84020059,1.0
u17284479,g43595278,6.155830171556525
u25087987,g75307137,0.6780719051126377
u60034715,g99663728,2.321928094887362
u40780359,g66086214,3.070389327891398
u05538780,g46446145,7.698357405957285
u00198127,g09572072,1.263034405833794
u67067996,g69744925,1.584962500721156
u84256962,g58854798,2.6322682154995127
u12979095,g34397868,10.050936965225226
u83918172,g93945051,1.6780719051126378
u70647035,g62805978,4.06177619758669
u89844264,g14525638,3.4462562298895643
u12190883,g58649509,0.5849625007211562
u39467426,g16899372,3.5360529002402097
u41049564,g68594066,2.9068905956085187
u03604519,g75457006,6.336283387864432
u50097048,g24457601,7.277054876148728
u59823725,g86565202,1.632268215499513
u09571513,g11862712,6.37851162325373
u52828833,g42862258,6.118941072723508
u77638664,g39534254,4.930737337562887
u98637126,g68660659,1.1375035237499351
u73963959,g21037002,5.2890967024199895
u33197553,g29809673,1.8073549220576042
u09488985,g60926645,1.263034405833794
u95210326,g51450658,3.4594316186372973
u79876696,g05463839,6.630813152299126
u33895741,g26730287,1.8073549220576042
u75222565,g95457243,3.655351828612554
u90013638,g51234623,2.9818526532897405
u21426978,g45950487,4.9954845188775066
u54654852,g23109078,3.963474123974886
u65581326,g28112086,2.070389327891398
u18820716,g96982884,5.949534933017012
u37510100,g82668863,5.727920454563199
u79736571,g34216483,3.8875252707415875
u51978182,g96831210,5.125155131322289
u61150089,g85599208,5.970393537914677
u85788235,g58646191,3.232660756790275
u39845423,g33165761,1.2016338611696504
u73128073,g97784906,6.348728154231077
u14312444,g59317800,1.2016338611696504
u01463165,g82166573,2.678071905112638
u55714698,g51189330,0.5849625007211562
u49042520,g99830215,1.2016338611696504
u90019639,g30192903,1.263034405833794
u31302977,g93941352,1.3219280948873624
u96212744,g43504791,2.169925001442312
u22557228,g63149989,4.700439718141092
u55659468,g96710709,1.0
u67524069,g09241277,2.5360529002402097
u25582744,g89200271,3.070389327891398
u29394603,g78239118,4.529820946528695
u70076452,g37422652,5.797012977836145
u17513326,g82220080,6.507794640198696
u46685808,g70286157,5.581953750848818
u87402214,g01540872,2.84799690655495
u65152896,g31712310,2.1043366598147357
u91022469,g74412462,5.862947248020921
u71486940,g96830890,4.20163386116965
u51044315,g29567022,3.560714954474479
u39108144,g64700359,4.5668151540108965
u55818297,g93941352,3.4724877714627436
u92100312,g24822320,3.7441610955704103
u80889506,g10962300,1.1375035237499351
u04594973,g32303199,1.4329594072761063
u18556594,g70836954,0.0
u18067087,g61264440,4.572889668420581
u29097470,g59682009,4.661065479806948
u20899705,g98534046,2.2016338611696504
u79736245,g21037002,3.169925001442312
u09660080,g61310716,2.655351828612554
u33672741,g68594066,3.137503523749935
u18441173,g13374613,2.655351828612554
u75626693,g47205010,9.700613108567463
u22244441,g35449408,3.137503523749935
u12983269,g43928104,5.539158811108031
u26132885,g77346715,2.7224660244710908
u61083603,g53024880,0.48542682717024166
u29061126,g82465493,0.5849625007211562
u77951623,g67020953,1.925999418556223
u07680623,g19831304,3.643856189774725
u20470173,g89627546,0.925999418556223
u72875778,g74412462,6.063934305754099
u77351829,g76960634,5.008988783227255
u17513326,g64596037,5.0
u75222770,g70742092,3.7441610955704103
u44657132,g29741733,4.765534746362977
u89274083,g75310688,0.2630344058337938
u82849978,g51234623,2.807354922057604
u77135863,g08961506,3.070389327891398
u89970715,g74412462,9.891176124754544
u61566227,g71371078,0.765534746362977
u99613619,g35366649,0.48542682717024166
u29138199,g69693461,3.137503523749935
u59969542,g77806076,4.5668151540108965
u53974827,g27495791,3.9726926540042644
u12695777,g62180900,0.5849625007211562
u57284382,g78518895,3.3362833878644325
u59568450,g34481494,3.765534746362977
u94004463,g71192260,2.7224660244710908
u38718529,g84994417,2.4594316186372973
u71891038,g75228197,9.609363450393802
u68743894,g18762273,1.4329594072761063
u33427219,g42356245,2.5360529002402097
u49966230,g07086210,2.2016338611696504
u93655272,g53666531,4.560714954474479
u86899708,g67274965,1.070389327891398
u78875726,g04423005,2.8875252707415875
u77744229,g09558961,3.990954860396993
u90007181,g36545542,4.614709844115208
u49468329,g78355069,1.2016338611696504
u72558126,g66296428,7.207502459258789
u08598674,g17981761,4.832890014164741
u33895741,g39366834,1.5360529002402097
u69937439,g36958384,4.986410935252045
u70612070,g26732871,5.749534267669262
u99261127,g56621675,2.232660756790275
u61791810,g36879809,1.3785116232537298
u16580314,g61856392,7.2143191208007655
u41633254,g71073909,1.3785116232537298
u75597994,g57843499,3.137503523749935
u61791810,g66403731,1.070389327891398
u12533835,g18542484,5.7114949066500875
u60898505,g35150813,5.730639955916791
u54511224,g27545941,3.035623909730721
u20534647,g46425800,4.145677455195635
u42166729,g07642259,0.765534746362977
u85535259,g49157768,3.7548875021634687
u98767140,g09670581,6.690696443977697
u99292068,g31712310,3.700439718141092
u17884154,g06299036,2.035623909730721
u85122106,g22832209,2.560714954474479
u49242942,g41467284,2.350497247084133
u02243640,g24457601,7.3110671022555955
u23069394,g05463839,10.97405602262563
u44657132,g45685155,2.5109619192773796
u82528197,g45232069,7.096978636370538
u13506006,g47446961,4.0
u54912572,g87749248,7.613973587380225
u24112449,g76745472,7.148730779173189
u68225433,g84315074,4.632268215499513
u47284818,g85252310,5.760220946466509
u03516535,g72981139,4.465974464504069
u60614761,g95225789,2.9818526532897405
u43098711,g11075424,1.3219280948873624
u63792067,g81632995,4.485426827170242
u56092608,g15360200,3.8972404255747994
u92600056,g47352460,1.2016338611696504
u78552338,g12133696,2.867896463992655
u59268285,g29695966,3.6322682154995127
u38997786,g89122297,2.1043366598147357
u84512016,g00131880,5.902073579310743
u72952508,g34949160,2.6322682154995127
u80336127,g39930645,4.405992359675837
u94573512,g00187437,2.350497247084133
u88646578,g06177547,7.734032139564931
u15332717,g01125194,2.584962500721156
u38718529,g46554909,2.0
u89796904,g82668863,4.7865963618908065
u24506196,g39879078,4.940166750482817
u08049987,g94066140,3.1538053360790355
u24568004,g91479688,3.9068905956085187
u55430052,g94547789,4.38543103719352
u67251141,g38892969,3.2172307162206693
u84062881,g79499736,7.6865005271832185
u26899141,g59271404,4.087462841250339
u03066947,g61018623,2.405992359675837
u02115872,g89055558,3.3362833878644325
u78653648,g31712310,1.4854268271702415
u53134535,g07132329,7.392317422778761
u49974537,g33591260,8.508190930557152
u03556571,g82441703,7.390598905552461
u79303552,g32303199,3.1858665453113337
u42370240,g24550764,2.405992359675837
u09256887,g04805148,3.963474123974886
u96733715,g52182535,5.96116025813664
u96429166,g10879560,3.8379432418910273
u31583354,g88529278,9.464954098777337
u99613619,g15714062,9.015693807105146
u63729398,g05349653,5.181897643108388
u18211715,g42862258,0.84799690655495
u52786015,g35870742,2.350497247084133
u47040501,g18306019,0.48542682717024166
u23719404,g09929422,5.0916998341368105
u43089938,g29578492,1.0
u47562659,g37255956,1.765534746362977
u49242942,g94403031,2.5360529002402097
u18042527,g17604638,11.178291369956566
u03757196,g15380661,6.357552004618084
u69349719,g22771657,0.13750352374993502
u45884104,g97795987,4.314696525656286
u18020183,g67139666,2.608809242675524
u49842960,g18980112,0.84799690655495
u54315185,g60046113,0.5849625007211562
u95151588,g51234623,0.925999418556223
u37104306,g09572072,1.84799690655495
u60860918,g19451556,4.292781749227846
u19247806,g79333823,10.585619829159398
u62707526,g01660600,6.791814071161826
u09833175,g37446712,0.37851162325372983
u92136099,g24809309,7.320123598040615
u96608400,g06324638,3.232660756790275
u05548301,g47708496,1.9634741239748859
u23125314,g68132896,6.024585638278273
u04771226,g59833534,4.906890595608519
u70566849,g58854798,5.8875252707415875
u60985517,g94300691,3.689299160535892
u22421182,g82441703,7.160879861839305
u21577500,g92454558,2.84799690655495
u30068932,g71906049,2.925999418556223
u72424716,g46602286,5.7865963618908065
u18114532,g61913894,1.8875252707415875
u79616152,g44025476,2.5109619192773796
u84685369,g99496555,3.169925001442312
u70715225,g32757860,1.9634741239748859
u70503952,g82668863,1.4329594072761063
u26858759,g98727077,4.2630344058337934
u84646727,g76892743,3.0
u84917319,g03280058,5.346956889378885
u00134864,g38170343,2.263034405833794
u29419712,g26732871,4.224966365000275
u89239385,g02903254,4.419538891513785
u08983578,g22366615,4.459431618637297
u92338311,g89492775,7.698357405957285
u82636912,g05463839,8.872213143975774
u92778705,g22927590,0.765534746362977
u98099382,g74469956,5.608809242675524
u69205212,g17074600,0.5849625007211562
u51794876,g92237283,4.643856189774724
u41966651,g57588908,2.350497247084133
u57284382,g00125299,1.2016338611696504
u47562659,g53461537,5.626439136697315
u81933585,g81608348,5.307428525192248
u75620773,g46446145,1.9634741239748859
u45075698,g61958781,1.0
u06544537,g40372626,5.066089190457772
u09689411,g65721445,5.442943495848728
u92892126,g18762273,1.632268215499513
u93154067,g98585688,4.760220946466509
u60898505,g17807252,13.294434082401878
u47653649,g00808682,2.6322682154995127
u21943871,g05463839,9.696967526234287
u57815729,g35155801,5.141596278383818
u72031945,g60590570,3.263034405833794
u22185524,g17702591,5.026800059343715
u49869007,g38617825,2.7224660244710908
u27823790,g08511321,3.1858665453113337
u63344991,g81608348,5.498250867527825
u39750663,g40499587,3.8972404255747994
u75791008,g85252310,2.070389327891398
u55871111,g22136822,4.485426827170242
u55677715,g79333823,10.312429206250613
u82263949,g99934462,0.5849625007211562
u15414057,g06097413,3.9164766444377164
u49592765,g51880393,3.0874628412503395
u71514747,g50079336,2.765534746362977
u73309412,g85617864,3.4594316186372973
u39933915,g61913894,1.8073549220576042
u21111747,g49387258,1.584962500721156
u07195211,g17332209,1.2016338611696504
u01368818,g99083155,5.277984747299765
u72986401,g95765068,4.350497247084133
u50098504,g78970626,4.112700132749362
u76411528,g87795702,7.071462362556624
u13234527,g53882469,2.4854268271702415
u26529544,g40725802,2.1043366598147357
u22553100,g35155801,6.242221395098369
u35036355,g93227220,1.3219280948873624
u81562258,g69735369,3.263034405833794
u36359856,g98118815,6.523561956057013
u21838481,g24982722,8.535275376620802
u08299617,g01873417,6.159871336778389
u35251403,g10773791,7.862327400517986
u72216053,g48657523,3.700439718141092
u91547889,g68576640,1.3219280948873624
u03431726,g48254339,5.82781902461732
u10529435,g24479985,6.106432077816929
u19161130,g17702591,4.958842675243241
u93197859,g17074600,1.5360529002402097
u86675720,g60607670,3.263034405833794
u03556571,g92405872,4.053111336459563
u60467661,g69033010,4.104336659814735
u61089862,g94908252,2.867896463992655
u86914212,g30645652,5.870364719583405
u85032140,g96187396,5.902073579310743
u27141124,g69564979,1.2016338611696504
u34600363,g47446961,4.2630344058337934
u93154067,g11347632,10.314583244274194
u32720476,g39845845,9.045213599665002
u32556425,g31541380,4.683696454306515
u24890000,g25077590,6.627898615871748
u98484614,g34147651,3.6667565918848033
u31166392,g68818867,2.405992359675837
u23774006,g09482600,3.608809242675524
u20732219,g65046475,4.584962500721156
u96397429,g99083155,1.263034405833794
u57371284,g09569977,1.070389327891398
u30911756,g48402991,2.5360529002402097
u48616923,g25844736,4.314696525656286
u43392757,g88632905,2.292781749227846
u16676280,g94266185,5.498250867527825
u85957710,g08257375,1.6780719051126378
u32015397,g29503391,4.554588851677638
u48925924,g10440938,1.84799690655495
u82219742,g36879809,1.84799690655495
u06818393,g49593949,6.551516017628014
u24512881,g29494592,1.6780719051126378
u36393124,g86787099,1.4329594072761063
u48834134,g89492775,3.8278190246173196
u95010118,g83216730,2.5360529002402097
u45884104,g47239872,4.177917792195843
u50473964,g44459813,1.263034405833794
u65779605,g82668863,6.108524456778169
u50722163,g26097525,1.4854268271702415
u20317126,g45232069,6.346956889378885
u66260085,g08220648,3.277984747299765
u94977887,g33626084,3.1858665453113337
u92952302,g00083675,3.292781749227846
u07307818,g43979015,3.4854268271702415
u24518744,g70898962,8.327328082629952
u90206331,g00083675,4.749534267669262
u85776835,g22764090,1.632268215499513
u22882467,g76361508,2.84799690655495
u92729375,g01695803,3.232660756790275
u68920036,g67038900,2.765534746362977
u21507602,g53715495,8.137503523749935
u97691197,g15536656,5.157852169141737
u00198127,g18342664,4.177917792195843
u42520118,g93325439,3.733354340613827
u82434257,g89809648,4.371558862611963
u33254176,g24479985,3.5360529002402097
u67143531,g29546269,1.765534746362977
u19481104,g32136079,4.104336659814735
u49752072,g78817804,5.0574502721839
u11736936,g79499736,5.083213368248981
u70169050,g04462740,5.221103725367875
u65571103,g60590570,2.37851162325373
u26710071,g03207903,2.786596361890807
u33109625,g73809315,3.2172307162206693
u72952508,g51259924,2.9068905956085187
u08983578,g44267126,1.584962500721156
u94825564,g85076753,4.958842675243241
u19670502,g11862712,6.0574502721839
u57815729,g59833534,4.419538891513785
u16346527,g70072143,3.7441610955704103
u43747827,g46446145,0.6780719051126377
u00370921,g36958384,2.584962500721156
u42407845,g88216046,2.6322682154995127
u93591744,g57500715,2.405992359675837
u29401175,g51753734,4.626439136697315
u67977494,g35322304,2.292781749227846
u44009694,g90898833,3.572889668420581
u46785219,g76745472,2.035623909730721
u25219514,g69849525,0.48542682717024166
u26886897,g03136155,1.070389327891398
u92869955,g22366615,4.20945336562895
u35191771,g56957488,5.760220946466509
u50063446,g79735883,6.92955431573285
u89908320,g99674775,0.2630344058337938
u00950089,g08353646,7.125155131322289
u59055445,g31560999,1.9634741239748859
u84064039,g06318674,0.765534746362977
u44521634,g60222751,1.070389327891398
u47776955,g41623816,3.8379432418910273
u13947102,g47205010,9.635173946674923
u93352907,g47352460,3.350497247084133
u63248104,g76602932,0.84799690655495
u66968893,g50132983,1.8875252707415875
u37628718,g01392148,1.070389327891398
u16579434,g62819767,1.925999418556223
u78884289,g85585830,2.8278190246173196
u30249669,g05463839,13.309888412367718
u69349719,g00558775,2.9818526532897405
u89127451,g52077802,2.070389327891398
u87014723,g29888880,4.285402218862249
u86427233,g17707223,1.2016338611696504
u72829163,g60949442,1.584962500721156
u18256794,g02291184,5.485426827170242
u80915538,g45277843,3.7224660244710908
u51147740,g42111697,3.5109619192773796
u31548470,g84276329,1.584962500721156
u06563057,g09670581,1.765534746362977
u30516690,g18111735,6.899659026377443
u09014974,g61214579,0.5849625007211562
u74423141,g17807252,10.167292688634312
u20566880,g57734956,4.185866545311334
u56288884,g24850971,11.72199632072581
u33746699,g92047976,3.596935142387232
u98955099,g61264440,0.13750352374993502
u01363394,g95682510,5.930737337562887
u93608656,g51283481,7.259272487037594
u36613899,g74412462,4.649615459063409
u01871431,g31541380,5.857980995127572
u44594988,g53302271,2.035623909730721
u86061123,g28652141,6.4329594072761065
u64223624,g36958384,4.791814071161826
u88855267,g41185938,7.728600810643193
u05581149,g49391160,2.405992359675837
u03608422,g46101992,8.078417701647332
u53226354,g68564716,6.002252451731379
u03604519,g35048444,2.137503523749935
u61576266,g95421853,2.2016338611696504
u87426831,g15714062,7.582706526780788
u03790099,g88282798,0.84799690655495
u64237842,g75457006,6.897240425574799
u04430455,g61913894,2.292781749227846
u76056101,g74469956,6.015693807105145
u59781790,g24279929,0.2630344058337938
u35739278,g87534849,2.678071905112638
u33763912,g58553804,2.867896463992655
u19779690,g35190384,6.0895828931247085
u59995156,g60803489,0.37851162325372983
u15676620,g31566044,2.925999418556223
u06187144,g54099326,0.6780719051126377
u75103652,g32819803,2.321928094887362
u65362754,g52182535,3.5360529002402097
u51962149,g20944046,3.9068905956085187
u67415955,g02428379,2.035623909730721
u53734527,g79333823,10.558037984776995
u35386320,g27594854,0.48542682717024166
u72802401,g93941352,6.0574502721839
u92869955,g73199890,6.526694845541976
u40160016,g33872505,2.2016338611696504
u49272655,g49593949,8.915281865867659
u03608422,g12909815,2.6322682154995127
u42003455,g36958384,0.6780719051126377
u89239385,g94517064,1.1375035237499351
u75043948,g83517324,2.405992359675837
u27341686,g59833534,3.572889668420581
u09101620,g08143802,0.6780719051126377
u29257105,g05873861,0.5849625007211562
u27151367,g22136822,4.19377174339668
u01210149,g60590570,3.786596361890807
u54411535,g68132896,7.178913784669567
u99701248,g15870705,3.137503523749935
u77546397,g61434161,4.84799690655495
u91766882,g01896032,2.867896463992655
u42258206,g61434161,4.035623909730721
u93658061,g92782480,5.897240425574799
u88306638,g76745472,3.277984747299765
u94004463,g19451556,4.392317422778761
u58812126,g12579338,5.658211482751795
u42519625,g89465021,1.3785116232537298
u99451257,g29091141,4.044394119358453
u30258510,g77340663,2.5109619192773796
u28780134,g62805978,5.620586410451877
u71534069,g22764090,2.232660756790275
u33197553,g73542870,2.655351828612554
u42577891,g37422652,6.517275693209582
u35696170,g57175884,3.4594316186372973
u83609684,g69735369,0.765534746362977
u08936758,g18762273,1.2016338611696504
u94183551,g06045292,2.963474123974886
u14312444,g94300691,2.5360529002402097
u58380471,g47087082,1.765534746362977
u39854939,g06177547,5.364572432295856
u89121112,g31190276,4.82273014794452
u64671579,g65794132,1.9634741239748859
u51062008,g93472160,7.532940288372874
u11464339,g24850971,8.865114619452532
u79541988,g27545941,0.2630344058337938
u57375580,g08511321,4.649615459063409
u29954839,g36316885,0.37851162325372983
u45061672,g09670581,7.354910511586791
u24792515,g18980112,4.19377174339668
u64644308,g66712584,4.554588851677638
u77089819,g10399772,3.263034405833794
u65546484,g83627560,2.4594316186372973
u11105542,g81608348,6.931919390100041
u77363961,g83934429,3.3074285251922473
u74710280,g68302537,4.5109619192773796
u29932810,g71924368,2.137503523749935
u29932810,g29657740,1.925999418556223
u59370809,g89554109,6.5219929564016725
u80028968,g29741733,3.8579809951275723
u25564305,g05546633,1.070389327891398
u71346354,g69081883,1.8073549220576042
u43957779,g74826789,0.13750352374993502
u67983089,g86787099,2.807354922057604
u92774045,g16008530,2.7224660244710908
u20270710,g34949160,4.602884408718419
u17136292,g53666531,6.872828759534886
u31688790,g19451556,5.620586410451877
u01276399,g74380807,3.232660756790275
u05399900,g60903743,4.504620392403552
u36626068,g57060412,2.7441610955704103
u44164844,g53715495,3.584962500721156
u65793926,g74412462,4.990954860396993
u31422800,g22136822,4.77082904603249
u59861939,g15714062,5.285402218862249
u61554023,g25357537,1.722466024471091
u35969866,g48254339,6.756222712847288
u91640743,g58553804,0.48542682717024166
u52828833,g04615400,2.560714954474479
u18009698,g10773791,8.709083812550343
u02108466,g91200810,3.6322682154995127
u83279696,g22771657,2.925999418556223
u91184171,g97784906,4.572889668420581
u04514141,g27594854,0.13750352374993502
u03242465,g40499587,8.933395595120775
u14014903,g62087868,1.4329594072761063
u29321637,g61214579,1.2016338611696504
u18875733,g85103579,0.13750352374993502
u65571103,g71073909,4.129283016944966
u18690734,g10399772,0.765534746362977
u29061126,g74380807,5.185866545311334
u21483313,g53461537,5.350497247084133
u42215092,g75742078,4.044394119358453
u98503287,g16087475,4.472487771462744
u11572970,g84269623,2.7224660244710908
u42166729,g07132329,7.113742166049188
u48546889,g02903254,4.817623257511431
u20055742,g68947078,0.6780719051126377
u11572970,g46446145,3.070389327891398
u89970715,g39366834,2.137503523749935
u63078703,g85103579,4.77082904603249
u04893836,g58218995,1.722466024471091
u35218679,g68808834,6.08533966935737
u91547889,g01914885,4.38543103719352
u28952108,g22868280,1.263034405833794
u77383999,g79499736,7.396604781181859
u18020183,g78139956,3.944858445807539
u23792165,g75513928,4.727920454563199
u91823042,g15536656,3.4982508675278257
u39710667,g46554909,1.632268215499513
u46949876,g59132435,1.4854268271702415
u84554687,g18529610,2.8875252707415875
u53585446,g50163420,4.655351828612554
u49238900,g00288786,3.9541963103868754
u27124852,g94132851,2.786596361890807
u34635617,g18111715,1.1375035237499351
u49076616,g65721445,4.121015400961366
u80016253,g96198443,0.2630344058337938
u51667020,g60607670,2.1043366598147357
u78919801,g87795702,4.754887502163468
u03757196,g62022399,1.8073549220576042
u53708896,g71021765,4.548436624696042
u54755806,g03916495,2.678071905112638
u85015330,g54634449,1.9634741239748859
u33109625,g81608348,5.719731056749852
u33672741,g57834425,7.740118042833128
u70674372,g26556480,2.4854268271702415
u23382235,g23109078,4.958842675243241
u24866422,g06045292,0.5849625007211562
u89458742,g25169928,1.2016338611696504
u22806911,g08001721,2.070389327891398
u96135866,g49636917,4.070389327891398
u64929745,g71128208,4.733354340613827
u75028168,g89809648,1.8875252707415875
u60011474,g39422502,6.4495613746132365
u06363461,g03280058,4.017921907997263
u74000794,g28586425,0.2630344058337938
u82556897,g14512041,6.648177795724818
u48340663,g24283850,2.560714954474479
u85015330,g15886508,4.044394119358453
u90093410,g94300691,0.13750352374993502
u46443535,g61557790,0.37851162325372983
u90630753,g83517324,6.556122817841175
u38997786,g71312034,6.87528859822269
u62234048,g92010786,1.722466024471091
u59923454,g41348232,3.2479275134435857
u40989402,g80438960,4.008988783227255
u50377149,g81608348,5.918863237274595
u53189087,g92782480,6.452858964713811
u84615263,g34949160,1.263034405833794
u81352853,g64596037,4.285402218862249
u28676842,g76108144,0.5849625007211562
u49469682,g05463839,2.925999418556223
u83445194,g25169928,5.066089190457772
u29097470,g75142381,0.84799690655495
u99267225,g81853373,2.867896463992655
u96912340,g64568215,2.5360529002402097
u77415811,g09670581,5.82273014794452
u07728933,g34193208,6.4379600883344725
u18992477,g90538928,0.37851162325372983
u04610196,g10259243,7.920650594563984
u89239385,g87795702,7.548436624696042
u57131706,g02291184,0.6780719051126377
u87131427,g67429053,1.8073549220576042
u82067921,g73792397,1.765534746362977
u40771555,g47321452,2.560714954474479
u14407800,g17702591,7.204571144249203
u08166315,g88534444,2.232660756790275
u12983269,g41445437,3.321928094887362
u44095087,g24226987,0.37851162325372983
u72927964,g25286249,1.84799690655495
u07307818,g23403411,3.8875252707415875
u18639863,g10773791,10.453990772741747
u33746699,g78139956,2.070389327891398
u78959607,g12104166,6.446256229889564
u06101310,g38024861,8.021812823584838
u74036086,g22927590,0.37851162325372983
u79244206,g86399378,0.2630344058337938
u47732229,g49636917,4.169925001442312
u74490506,g18252834,0.13750352374993502
u42407845,g36958384,5.217230716220669
u51899144,g75228197,6.718361626138354
u47242027,g61375571,1.9634741239748859
u78389390,g63396588,5.491853096329675
u79980745,g79540922,1.765534746362977
u37618134,g90301006,2.405992359675837
u86813694,g86399378,2.1043366598147357
u78578337,g95916447,4.087462841250339
u19310770,g08102513,1.584962500721156
u38480551,g53041186,4.5109619192773796
u78369854,g05463839,5.292781749227846
u94793879,g42523222,0.2630344058337938
u07352431,g82994209,4.638073837180719
u72568815,g30832734,3.6322682154995127
u21280026,g47087082,0.48542682717024166
u84133862,g22136822,3.797012977836145
u50722163,g26730287,3.321928094887362
u51119424,g19425343,3.7441610955704103
u80223346,g42729032,5.554588851677638
u39120608,g23960717,2.035623909730721
u55107125,g88059692,8.671010241278452
u91007831,g36137304,0.2630344058337938
u09682326,g17416271,0.6780719051126377
u66426710,g94401019,4.930737337562887
u69460338,g70274773,4.19377174339668
u73932902,g53024880,2.807354922057604
u52584928,g46950698,1.4854268271702415
u46124354,g70898962,5.91169158187234
u71731340,g42574843,3.596935142387232
u55699496,g73792397,3.678071905112638
u65619361,g17514824,2.584962500721156
u22531794,g36958384,5.921245888585589
u72672090,g66220144,6.669593751188333
u31308401,g66296428,4.749534267669262
u25018188,g46950698,2.700439718141092
u27056815,g52947827,1.632268215499513
u43392757,g54414728,2.765534746362977
u13290513,g12667678,2.7224660244710908
u36728001,g67274965,1.2016338611696504
u52704336,g10962300,2.700439718141092
u95908384,g00569122,5.157852169141737
u48925924,g69735369,1.2016338611696504
u36633295,g69666503,3.4195388915137843
u59247572,g40372626,4.446256229889564
u55730078,g45232069,6.715618859074816
u22953425,g73809315,2.655351828612554
u61392307,g52620301,2.8278190246173196
u83299845,g68302537,0.6780719051126377
u13290513,g34481494,3.8579809951275723
u60614761,g02903254,4.446256229889564
u81480672,g69081883,5.8529975876133165
u26095980,g76514199,2.4854268271702415
u24028868,g22832209,0.5849625007211562
u99708801,g40499587,8.554205105155654
u82849978,g39845845,6.596935142387232
u90218848,g09572072,1.263034405833794
u17988807,g74493125,2.137503523749935
u67067996,g45792269,1.5360529002402097
u43089938,g95962067,0.37851162325372983
u39462514,g28788625,3.017921907997262
u84256962,g28073206,3.2172307162206693
u22244441,g05349653,6.478971805032942
u60034715,g10399772,0.925999418556223
u16373585,g01660600,4.84799690655495
u74599559,g08415052,2.263034405833794
u53789998,g28109454,0.84799690655495
u85327310,g83843155,1.263034405833794
u46176705,g60169732,3.9354597478052895
u85788235,g93945051,3.017921907997262
u12526475,g36338988,1.8073549220576042
