userID,itemID,played
u06563057,g18342664,1
u84685369,g67038900,1
u52295316,g91952332,1
u53217558,g09569977,1
u78862695,g83425645,1
u55107125,g64348065,1
u72101923,g82220080,1
u26847190,g40110970,1
u03882459,g43928104,1
u19747923,g25286249,1
u11233362,g30982262,1
u66659767,g53666531,1
u14114845,g02476037,1
u74705434,g51095765,1
u28779417,g70132690,1
u55889676,g71073909,1
u99378200,g49157768,1
u00687255,g70623472,1
u24862646,g43436077,1
u62725692,g11874075,1
u86488363,g05463839,1
u43614845,g10773791,1
u31583354,g30786147,1
u31299708,g46033000,1
u95869430,g16073667,1
u08586826,g79333823,1
u40625911,g79866169,1
u12349536,g58014324,1
u82978282,g67696680,1
u78204103,g83757895,1
u02115872,g61264440,1
u27481441,g00475133,1
u09841159,g62481736,1
u55730078,g37422652,1
u25144707,g10932727,1
u64463975,g27545941,1
u95102047,g77806076,1
u88526769,g22161219,1
u06502269,g05572229,1
u09449250,g51770536,1
u89251118,g74412462,1
u31835890,g65905047,1
u24505118,g14525638,1
u63862638,g62805978,1
u50377149,g51181091,1
u48749199,g29739804,1
u08114018,g74412462,1
u74679178,g78518895,1
u60034827,g70990487,1
u70556502,g82616432,1
u67484631,g63715049,1
u78064449,g64348065,1
u47216200,g43642048,1
u60803572,g74942396,1
u47719155,g64348065,1
u18293265,g48254339,1
u43325550,g61264440,1
u41952960,g85442587,1
u26956834,g09964073,1
u08211686,g68047320,1
u91862741,g53536844,1
u03286131,g57572928,1
u46440137,g24479985,1
u12743334,g88859177,1
u22405118,g23088534,1
u30911756,g49391160,1
u14407800,g15886508,1
u19785271,g67274965,1
u91855861,g29741733,1
u63256053,g41717838,1
u64671579,g88090167,1
u26933725,g61264440,1
u28282972,g96340072,1
u13941749,g78811835,1
u85260423,g63149989,1
u92729375,g58023805,1
u23791734,g61913894,1
u09571513,g08143802,1
u60815804,g25417282,1
u47715511,g14055591,1
u69685717,g68132896,1
u47116253,g71370190,1
u71367785,g70623472,1
u03001174,g25962198,1
u27961218,g52140787,1
u41755759,g89200271,1
u99946274,g32245303,1
u58317211,g83517324,1
u67084531,g03280058,1
u78578337,g43409822,1
u75771611,g84207332,1
u01731246,g53947521,1
u72434482,g83093985,1
u24715544,g16087475,1
u25000916,g18342664,1
u68452069,g32799642,1
u49508040,g22284227,1
u99708801,g26192910,1
u28574618,g70742092,1
u75519304,g35549655,1
u61576266,g61364485,1
u84256962,g75513928,1
u83926608,g46446145,1
u70840120,g57834425,1
u61683676,g59317800,1
u25096162,g77328045,1
u73708306,g49593949,1
u80990711,g17807252,1
u48744666,g60267962,1
u32098095,g10773791,1
u28470370,g88509571,1
u39522602,g79333823,1
u56399548,g10183897,1
u80926908,g06045292,1
u99303269,g10773791,1
u21721881,g27126755,1
u48897444,g94908252,1
u63987822,g74469956,1
u65799971,g66187454,1
u04565381,g74942396,1
u17233796,g08539439,1
u29103062,g70137688,1
u86881125,g31560999,1
u39933915,g50079336,1
u40946198,g30645652,1
u56265177,g00567261,1
u17722275,g08143802,1
u63606659,g51234623,1
u12864301,g03280058,1
u77642114,g67274965,1
u18441173,g04423005,1
u79467587,g58521117,1
u13947102,g03207903,1
u78578337,g35444269,1
u28832439,g11225866,1
u09327573,g77806076,1
u40386210,g08593046,1
u21608086,g76325439,1
u24256911,g19813381,1
u51667020,g23217565,1
u54305937,g24803988,1
u09621573,g00657913,1
u05333061,g90882793,1
u49939703,g21037002,1
u18484676,g92782480,1
u48783502,g51770536,1
u27508534,g68940279,1
u72873283,g98214175,1
u35251403,g01660600,1
u55504063,g40381945,1
u45052968,g05349653,1
u57784505,g74342189,1
u41619073,g07819486,1
u52579529,g74412462,1
u72502595,g45232069,1
u69804013,g01373359,1
u90678189,g27491100,1
u63148409,g67038900,1
u72403374,g53969661,1
u64237842,g87912242,1
u17490349,g10773791,1
u11593267,g06177547,1
u22405118,g64348065,1
u39031939,g17807252,1
u06266052,g14799103,1
u43263543,g82194239,1
u90881278,g57431639,1
u50863008,g36958384,1
u03317306,g88529278,1
u01444171,g26097525,1
u37719255,g03600372,1
u65716937,g59544573,1
u20316991,g12818877,1
u64563944,g17707223,1
u54111399,g46546900,1
u57719786,g99554488,1
u87744371,g03420056,1
u53127309,g68302537,1
u50097554,g29739804,1
u48871950,g48657523,1
u38968278,g22771657,1
u60427348,g39810177,1
u28399235,g34193208,1
u23421138,g83723284,1
u13779708,g74356728,1
u79662523,g68576640,1
u08166315,g06849398,1
u65546484,g38892969,1
u53747650,g01873417,1
u55915940,g93679103,1
u16352246,g30314000,1
u44583541,g26556480,1
u91634610,g90301006,1
u66399737,g37422652,1
u57510806,g92569712,1
u20899705,g02428379,1
u77580495,g76745472,1
u42407845,g05463839,1
u91547889,g09572072,1
u81014462,g43409822,1
u67084531,g41348232,1
u62855536,g38057988,1
u72873283,g46862476,1
u16306984,g57588908,1
u65756641,g76636208,1
u38431056,g96350646,1
u07815976,g70463993,1
u52950376,g64658225,1
u70201239,g38057988,1
u50508753,g17514824,1
u54173124,g44118076,1
u59081447,g58014324,1
u89244914,g60169732,1
u91823042,g70906782,1
u53728448,g10773791,1
u16463703,g00288786,1
u25796796,g74343362,1
u04610196,g77400036,1
u17863042,g79943667,1
u12190883,g52947714,1
u88843432,g89492775,1
u75639606,g93941352,1
u06451189,g58553804,1
u52487083,g79027240,1
u22553100,g68132896,1
u09994097,g95457243,1
u11539455,g61434161,1
u99267225,g57588908,1
u86522710,g30645652,1
u70845835,g96083451,1
u89178964,g14525638,1
u37098825,g77247985,1
u86254248,g85900991,1
u21111747,g35331676,1
u10488607,g07321220,1
u93652398,g22839997,1
u45431741,g77859458,1
u72927964,g01269364,1
u98179594,g31541380,1
u44605250,g35449408,1
u11812854,g83607000,1
u24114573,g64568215,1
u70297403,g53129831,1
u00568371,g42403034,1
u68209654,g43689131,1
u21396545,g61434161,1
u25036365,g45963204,1
u72545120,g58962531,1
u03516535,g05551150,1
u94595443,g88859177,1
u94542264,g31000512,1
u61150089,g08415052,1
u52584928,g48350599,1
u36789847,g94410811,1
u44825155,g35444269,1
u45118952,g51095765,1
u21312417,g29494592,1
u45628693,g72250134,1
u05576655,g95765068,1
u03508640,g64167567,1
u14097231,g45468788,1
u51231585,g07599128,1
u81521037,g53461537,1
u87014723,g01914885,1
u48311027,g32248763,1
u85788235,g29592534,1
u27544131,g01660600,1
u71341702,g50163420,1
u54305937,g01078040,1
u14492882,g88406710,1
u57941561,g46446145,1
u09660080,g23403411,1
u98916723,g26031188,1
u14379179,g59317800,1
u82451476,g83221585,1
u87744371,g15536656,1
u96733126,g84315074,1
u27141768,g35150813,1
u22346040,g31712310,1
u19529795,g64755089,1
u13888687,g32136079,1
u67983089,g10773791,1
u89141416,g72333190,1
u55833077,g00473085,1
u83402391,g50937985,1
u42801498,g69693461,1
u13037838,g17707223,1
u59031462,g24283850,1
u98231821,g29808295,1
u15676620,g51367911,1
u90915908,g86163916,1
u75771611,g15360200,1
u52941452,g67139666,1
u86807468,g40938967,1
u32377855,g31193524,1
u06109427,g61214579,1
u44235990,g43076769,1
u52584928,g96003471,1
u60034715,g60903743,1
u08343054,g92844965,1
u08543832,g17155852,1
u75335215,g44635234,1
u16389006,g59132435,1
u96621093,g43595278,1
u09134344,g47205010,1
u49842960,g36338988,1
u74599559,g52043468,1
u11642158,g93969631,1
u41303810,g05463839,1
u45633717,g57834425,1
u89900580,g65905047,1
u53615716,g59682009,1
u35036355,g64596037,1
u58254457,g84465937,1
u35298149,g68808834,1
u85535259,g15360200,1
u86522710,g46674749,1
u98086925,g41031307,1
u49746240,g60949442,1
u69556026,g24479985,1
u42025067,g94064095,1
u83319582,g79613605,1
u65152844,g91952332,1
u73375206,g61364485,1
u54101096,g41577769,1
u67535946,g79866169,1
u36822963,g70463993,1
u69129914,g80627411,1
u52831443,g03420056,1
u91766882,g82616432,1
u62884877,g59735885,1
u47732229,g85833036,1
u47470615,g15881340,1
u62689395,g60590570,1
u91806836,g11225866,1
u03908917,g58464197,1
u25796796,g62607719,1
u03513073,g48828327,1
u21345882,g60949442,1
u26246234,g87534849,1
u66106150,g57325235,1
u27204408,g31190276,1
u39204633,g89200271,1
u87165125,g73199890,1
u05277528,g69081883,1
u89957007,g05843073,1
u79245037,g04477361,1
u23258570,g35296108,1
u47146279,g77400036,1
u32556425,g65055990,1
u29293477,g44734076,1
u23800330,g42513315,1
u19119107,g49368897,1
u06126679,g20531516,1
u09264251,g98792097,1
u44357789,g70822619,1
u62666565,g89492775,1
u54654852,g15547870,1
u18009698,g78266355,1
u45653038,g36338988,1
u88918226,g09670581,1
u44337325,g88216046,1
u40376333,g16967024,1
u99541187,g31541380,1
u12301728,g39366834,1
u58136849,g93275053,1
u56640739,g69033010,1
u20383715,g23403411,1
u77546397,g34477578,1
u03242465,g35444269,1
u70773173,g01086845,1
u08146712,g70072143,1
u99215978,g12667678,1
u51625559,g29298348,1
u14336188,g79027240,1
u73562489,g31541380,1
u93175909,g24479985,1
u99505504,g42907287,1
u37288127,g15536656,1
u37730344,g15035813,1
u52696794,g03136155,1
u95401310,g27545941,1
u94750194,g56056078,1
u04962079,g78818328,1
u53543007,g58129520,1
u20397205,g28112086,1
u25087987,g71764063,1
u73785086,g59833534,1
u50715052,g74112521,1
u94595443,g29714557,1
u98268996,g02291184,1
u76337229,g82668863,1
u55012617,g13594852,1
u65492176,g70274773,1
u57078728,g70132690,1
u51192362,g47164408,1
u76404562,g68135850,1
u64157292,g26569451,1
u89568898,g57779102,1
u68920036,g05914065,1
u17187450,g30786147,1
u47388253,g91479688,1
u51628961,g63309816,1
u66850142,g74342189,1
u63686582,g99496555,1
u54258080,g94005519,1
u34032139,g97795987,1
u15110741,g59081274,1
u03729616,g65773934,1
u48749199,g24054500,1
u97774562,g90882793,1
u70077306,g47087082,1
u83433223,g71128208,1
u31005947,g64596037,1
u65779605,g54327129,1
u24528184,g97435957,1
u31625740,g89200271,1
u12695777,g98769290,1
u58254457,g52454443,1
u28760414,g96497023,1
u19661779,g43642048,1
u62689395,g82655220,1
u44150437,g95765068,1
u18564530,g76381409,1
u14016159,g59271404,1
u31096754,g58025004,1
u61566227,g37255956,1
u05054970,g85277798,1
u62512500,g22136822,1
u68722473,g19451556,1
u30363937,g96483956,1
u33085406,g06177547,1
u28205310,g08982787,1
u11453443,g12521098,1
u91378728,g17514824,1
u85748295,g01873417,1
u59321937,g89492775,1
u06401429,g46554909,1
u18653606,g79499736,1
u19661779,g35881004,1
u85219683,g08539439,1
u96548053,g06045292,1
u04490922,g68047320,1
u06032942,g33072745,1
u04109297,g67293287,1
u89247833,g29054099,1
u42439750,g92400216,1
u34596469,g08593046,1
u57135881,g57734956,1
u77511820,g61728788,1
u40400687,g69081883,1
u95113472,g26556480,1
u98799221,g10406824,1
u08577088,g29890162,1
u80882621,g84720805,1
u63171800,g14029546,1
u69868920,g06045292,1
u27481441,g71128208,1
u04726238,g98214175,1
u60011474,g89492775,1
u77329308,g96079291,1
u07863049,g46446145,1
u42921970,g72460998,1
u42743189,g77806076,1
u07403582,g71128208,1
u48813911,g59735885,1
u02707450,g93227220,1
u41633254,g47227534,1
u83299845,g76745472,1
u68554058,g22771657,1
u77161450,g47915473,1
u34596469,g57843499,1
u65302517,g91024164,1
u46075637,g18127481,1
u86535784,g54136938,1
u68452069,g52585939,1
u02780373,g17074600,1
u81952658,g90301006,1
u50063446,g89809648,1
u59898940,g95765068,1
u59898940,g73792397,1
u53040709,g23131507,1
u82999931,g78818328,1
u47661466,g89200271,1
u87426831,g74112521,1
u30562362,g78580495,1
u12849065,g78034556,1
u13076145,g69849525,1
u03271445,g46013492,1
u55658095,g44085371,1
u85366813,g10259243,1
u77146720,g16899372,1
u41049564,g68132896,1
u78280392,g39845845,1
u02707450,g24777226,1
u96069653,g62819767,1
u85480961,g91479688,1
u52992755,g62850718,1
u17344649,g78336897,1
u20958629,g17807252,1
u29321637,g95765068,1
u35602530,g32136079,1
u23937279,g03207903,1
u79983162,g42048597,1
u55638550,g44025476,1
u40021765,g53129831,1
u08577088,g07943597,1
u85748295,g52140787,1
u50217389,g51283481,1
u58467820,g74045632,1
u37294872,g47915473,1
u03997304,g04423005,1
u67124961,g00288786,1
u21066682,g42196858,1
u75656042,g75513928,1
u63707959,g56127438,1
u15844193,g83221585,1
u76405884,g23131507,1
u61896808,g56751692,1
u18639863,g59317800,1
u03311275,g76361508,1
u39754135,g51259924,1
u55308466,g68302537,1
u88306638,g29714557,1
u12000439,g69693461,1
u87994715,g68302537,1
u61060406,g82220080,1
u72424716,g72625989,1
u21133378,g93275053,1
u23719404,g39930645,1
u17224257,g30105066,1
u44265032,g25241241,1
u82978282,g78002993,1
u78816515,g63333063,1
u91344055,g65175011,1
u98182875,g03916495,1
u85747671,g47036191,1
u59321937,g96710709,1
u54511224,g27059037,1
u74934282,g33503307,1
u58634399,g00805292,1
u35844632,g90154665,1
u23441276,g63750844,1
u45711549,g80979867,1
u44401308,g98961542,1
u86560970,g00605015,1
u12304471,g06097413,1
u06502269,g95421853,1
u72123331,g93941352,1
u95987184,g84599831,1
u78116608,g86428226,1
u08935902,g24268800,1
u42439750,g56621675,1
u91136278,g11960661,1
u63218599,g05463839,1
u03758586,g51537439,1
u09994097,g91479688,1
u64934997,g01549519,1
u21023214,g38414526,1
u63726310,g14525638,1
u04893836,g00102027,1
u49099855,g34397868,1
u80039881,g26732871,1
u60646686,g58644903,1
u18969273,g79861485,1
u26470109,g25844736,1
u31964465,g62819767,1
u73944730,g79613605,1
u79664173,g02637258,1
u50997247,g88529278,1
u47042438,g47344447,1
u17224257,g33466586,1
u50810152,g94132851,1
u59898940,g47086763,1
u64237842,g15870705,1
u27151367,g21351410,1
u12848199,g36137304,1
u38825354,g85442587,1
u24944514,g56500643,1
u10616178,g99551859,1
u82534734,g17155852,1
u15540225,g89876143,1
u97588174,g48588008,1
u19222419,g01392148,1
u62644689,g58464197,1
u59583857,g57834425,1
u49777167,g67038900,1
u76255101,g39845845,1
u38420807,g86898511,1
u67500331,g39394945,1
u14468452,g00087199,1
u70612070,g24194110,1
u11233362,g00125299,1
u45040206,g85442587,1
u51641312,g82616432,1
u78171071,g68940279,1
u02154519,g66415217,1
u27091516,g26104453,1
u36368445,g92017077,1
u96135866,g30314000,1
u42520118,g67486917,1
u18406102,g66197269,1
u17751563,g53562227,1
u11751952,g33072745,1
u98427108,g15547870,1
u04150783,g70742092,1
u24866422,g73792397,1
u91915515,g41031307,1
u28885951,g27574702,1
u08341594,g15881340,1
u45116331,g40499587,1
u90337818,g65734768,1
u91766882,g94046178,1
u95102047,g24479985,1
u99899518,g53078416,1
u00917889,g46300937,1
u63534910,g49722483,1
u00628588,g59132435,1
u93361608,g29503391,1
u02056462,g65046475,1
u11588645,g33872505,1
u63229947,g18295757,1
u08258862,g05349653,1
u04495704,g16158766,1
u89568898,g35322304,1
u67039884,g97784906,1
u43668240,g18127481,1
u16598632,g49010464,1
u12240789,g53666531,1
u40531117,g17514824,1
u31782279,g93941352,1
u10691163,g96830890,1
u72986401,g72085756,1
u19273415,g70898962,1
u17998950,g61225634,1
u24112449,g79499736,1
u77324703,g03359378,1
u81400639,g23403411,1
u02984774,g31270106,1
u72042911,g38024861,1
u20447401,g05339526,1
u98268996,g34859353,1
u63682797,g80431145,1
u69825040,g94012805,1
u06118787,g89492775,1
u58591954,g01549519,1
u43089938,g82655220,1
u16136343,g14368997,1
u03908917,g82994209,1
u65280491,g94694767,1
u81562258,g00087199,1
u18697850,g49636917,1
u10675895,g42523222,1
u45102457,g89239380,1
u05878553,g01873417,1
u00370921,g16967024,1
u80003693,g68947078,1
u84093743,g47205010,1
u92020558,g25241241,1
u36078563,g73481194,1
u26026898,g69849525,1
u44638676,g10126403,1
u70628300,g36338988,1
u17535057,g57297390,1
u70301423,g28652141,1
u86452865,g31190276,1
u09393362,g22191716,1
u15146207,g34481494,1
u31135747,g79686556,1
u18020183,g71795407,1
u09392734,g11075424,1
u10457632,g97795987,1
u27533240,g27545941,1
u96104653,g40499587,1
u96066592,g45605061,1
u19310770,g99317241,1
u24792515,g02903254,1
u99024030,g83517324,1
u78245295,g97744219,1
u28280826,g30645652,1
u12466568,g79613605,1
u47653649,g84415162,1
u14023738,g34481494,1
u39757778,g75228197,1
u44164844,g90154665,1
u42087150,g10388657,1
u42896872,g15632833,1
u50393013,g74380807,1
u40946198,g99544321,1
u75148448,g58072288,1
u82658939,g33598656,1
u51119424,g48341630,1
u98232451,g82716620,1
u31435261,g16315446,1
u96397429,g45124396,1
u77363961,g03454293,1
u32091192,g84892952,1
u22382786,g82874353,1
u08333025,g29714557,1
u21721881,g49644714,1
u31299708,g36958384,1
u50062649,g82668863,1
u48546889,g78239118,1
u89244914,g19451556,1
u15010009,g81858269,1
u68562429,g15714062,1
u95771275,g65055990,1
u27496444,g39040827,1
u61476252,g36060349,1
u79320885,g64658225,1
u18820716,g78811835,1
u52695457,g17702591,1
u44000052,g95846609,1
u95351735,g62805978,1
u16309255,g39156230,1
u21466773,g26654626,1
u55730078,g89492775,1
u02795977,g94300691,1
u98955099,g57032458,1
u73134199,g33872505,1
u95935986,g73199890,1
u41284746,g43254702,1
u54965133,g87795702,1
u16456464,g77928371,1
u06544537,g77806076,1
u94960521,g65175011,1
u04263569,g51095765,1
u23295723,g48254339,1
u92415848,g31000512,1
u02081561,g86428226,1
u45118952,g99758692,1
u27151367,g89437346,1
u48616923,g68460338,1
u77156869,g78278951,1
u89274083,g75591774,1
u42411555,g90691274,1
u95791396,g68137463,1
u58591954,g81880185,1
u49157881,g57992239,1
u50866739,g70822619,1
u06187144,g93432134,1
u75644132,g82668863,1
u89900185,g11862712,1
u61356194,g67840560,1
u60803572,g03855764,1
u63078703,g06921499,1
u11615113,g47239872,1
u51628961,g28112086,1
u80947965,g67038900,1
u33930981,g67274965,1
u66627551,g68047320,1
u84603281,g18252834,1
u00795269,g50139510,1
u66399737,g91668444,1
u41933731,g32892993,1
u90007181,g75042518,1
u32844958,g75730019,1
u42207476,g04462740,1
u00953018,g65055990,1
u32279155,g65905047,1
u72986401,g85094839,1
u52828833,g47205010,1
u71672839,g97931337,1
u93263722,g68626659,1
u02129594,g23960717,1
u13201689,g37790060,1
u17444308,g53223749,1
u51174639,g73084431,1
u91005202,g93251976,1
u64424455,g16320816,1
u24890000,g73428396,1
u55699496,g89911564,1
u64733603,g72028177,1
u41049564,g83093985,1
u29035154,g00288786,1
u75222770,g80155107,1
u93623755,g29739804,1
u33215015,g29503391,1
u12983037,g03207903,1
u52373613,g42729032,1
u31791770,g82994209,1
u67384247,g26937993,1
u15822536,g68818867,1
u81727943,g57588908,1
u94183551,g41445437,1
u71731340,g84020059,1
u07102412,g35870742,1
u64381600,g23826249,1
u62560683,g04477361,1
u60288400,g68959096,1
u72329210,g33702735,1
u96135866,g84945830,1
u72927964,g28788625,1
u68449112,g08353646,1
u06298363,g75228197,1
u24943067,g43653207,1
u13874914,g36841558,1
u31760825,g75228197,1
u79390401,g35088852,1
u74352605,g30645652,1
u58481856,g38138064,1
u09717624,g02395333,1
u18824154,g35984506,1
u73963959,g24777226,1
u85514440,g48350599,1
u54755806,g29752784,1
u55638550,g47205010,1
u16929621,g17155852,1
u45838408,g07943597,1
u29002876,g59358411,1
u46440137,g74412462,1
u80039881,g01269364,1
u55745341,g64574718,1
u48341125,g29016489,1
u27709887,g14029546,1
u03389113,g34622650,1
u19082710,g72460998,1
u12449683,g10406824,1
u53863387,g18492081,1
u06580251,g82004731,1
u14996525,g28112086,1
u31490960,g52182535,1
u30730456,g02637258,1
u17937317,g08982787,1
u27264973,g75228197,1
u10916221,g59682009,1
u69966150,g35549655,1
u99008134,g52626909,1
u21835562,g36471550,1
u42363060,g25659977,1
u27264973,g29741733,1
u05088496,g40499587,1
u30741865,g86739752,1
u32039155,g05463839,1
u30668420,g60046113,1
u75022627,g29741733,1
u76836059,g70274773,1
u04386987,g52182535,1
u67497326,g35296108,1
u41303810,g01660600,1
u47854027,g57752541,1
u21960391,g73495588,1
u41031178,g16073667,1
u07589137,g22641865,1
u99292068,g59154612,1
u27933552,g91952332,1
u11593267,g72460998,1
u12556110,g53461537,1
u36359856,g45963204,1
u61150089,g15714062,1
u83705107,g35155801,1
u09682099,g04462740,1
u45148118,g73495588,1
u74856694,g23131507,1
u21941147,g92794719,1
u48298247,g75042518,1
u00357752,g95108210,1
u61454999,g95331003,1
u60002054,g64574718,1
u02442345,g89876143,1
u78369854,g36361577,1
u30516690,g43409822,1
u96370487,g89492775,1
u14756830,g16135457,1
u60034827,g47352460,1
u34448813,g46287090,1
u35787180,g62087868,1
u58797971,g04830062,1
u49897383,g62481736,1
u73031416,g87795702,1
u31490960,g62819767,1
u46249502,g68132896,1
u24862646,g17702591,1
u83402391,g09203234,1
u82662341,g15547870,1
u70365105,g22832209,1
u85859952,g66251542,1
u70715225,g00941546,1
u46306765,g40499587,1
u14014903,g62954425,1
u72473712,g85840895,1
u52487083,g62370166,1
u03882459,g53041186,1
u14216430,g50079336,1
u12641896,g74940678,1
u99720149,g82220080,1
u03903047,g70003539,1
u80064824,g89492775,1
u16335943,g05843073,1
u56680455,g84720805,1
u72123331,g70822619,1
u00498638,g15001137,1
u61150089,g35166995,1
u87701030,g69735369,1
u19807712,g47205010,1
u18633205,g39075066,1
u58355850,g00569122,1
u67309742,g73809315,1
u26246234,g42984170,1
u29822780,g22832209,1
u88683097,g51682801,1
u41103984,g38113774,1
u67974358,g52182535,1
u78952874,g29503391,1
u57815729,g77565012,1
u79736245,g36338988,1
u11010664,g17981761,1
u04554339,g41141819,1
u98268996,g02476037,1
u78303319,g70709452,1
u53615716,g59452361,1
u62666565,g33626084,1
u02633566,g73199890,1
u38155838,g03167855,1
u36684316,g47729030,1
u23441276,g20531516,1
u35116238,g61574690,1
u47890042,g71128208,1
u77667585,g67274965,1
u42407845,g04615400,1
u57039971,g31541380,1
u39896774,g66197269,1
u45884104,g83425645,1
u85288110,g30214084,1
u08176900,g33325347,1
u78081211,g14525638,1
u20432518,g02273341,1
u33062891,g84397720,1
u73485675,g53642056,1
u66562726,g92980887,1
u55247925,g21351410,1
u33254176,g73428396,1
u77655643,g53915157,1
u41227532,g75450500,1
u22382786,g82501962,1
u58136849,g37006412,1
u76337229,g57676011,1
u82875792,g56621675,1
u31135747,g82994209,1
u07801133,g03916495,1
u17819244,g50627654,1
u62884877,g65052090,1
u18225575,g09203234,1
u08166315,g52454443,1
u01957748,g16967024,1
u22405118,g16952539,1
u17280357,g70003539,1
u31213375,g46932837,1
u65982776,g26730287,1
u25410148,g28303713,1
u69109106,g83147553,1
u72458823,g73594265,1
u13037838,g68972072,1
u22098983,g15881340,1
u88557548,g90154665,1
u87799097,g68817798,1
u68500120,g32003820,1
u80800629,g71128208,1
u11615113,g40499587,1
u26246234,g22136822,1
u22120134,g59682009,1
u36078563,g50690816,1
u55915940,g96870434,1
u58279240,g74857369,1
u38429458,g89122297,1
u48741760,g16967024,1
u60956716,g57431639,1
u49991791,g61733703,1
u51963031,g20253091,1
u02707450,g79333823,1
u81196634,g59682009,1
u30856447,g68959096,1
u07515149,g79333823,1
u39097635,g39366834,1
u35036355,g89492775,1
u62689395,g90398212,1
u27217054,g01873417,1
u54669683,g15714062,1
u91531964,g47087082,1
u27320565,g22366615,1
u52414577,g05463839,1
u65581326,g83934429,1
u36373900,g52619025,1
u83775472,g22832209,1
u45118696,g61214579,1
u12720645,g96187396,1
u27204408,g83517324,1
u08942444,g26556480,1
u55714698,g10388657,1
u42476560,g69693461,1
u87087051,g46101992,1
u16071612,g13343607,1
u59268285,g74343362,1
u25096162,g64596037,1
u62593459,g59132435,1
u32545508,g56289849,1
u54507745,g40485117,1
u88557548,g24283850,1
u77204704,g31193524,1
u76679954,g89769852,1
u32222598,g29567022,1
u45779882,g91668444,1
u36078563,g05873861,1
u93683322,g03322604,1
u45021466,g90301006,1
u05548301,g61574690,1
u74137551,g32248763,1
u40145039,g38138064,1
u21607047,g10773791,1
u85961375,g89200271,1
u13574235,g12104166,1
u11801346,g65055990,1
u42405696,g00605015,1
u11415212,g07047848,1
u12483683,g52043468,1
u63645269,g74412462,1
u90421779,g17215684,1
u04938777,g53680339,1
u45148118,g10388657,1
u47216200,g97217108,1
u54411535,g26732871,1
u54247978,g70898962,1
u53721752,g82220080,1
u27086190,g53744230,1
u02675249,g75513928,1
u16063061,g00602342,1
u80527980,g83532643,1
u14766990,g03280058,1
u92142028,g93023830,1
u19670502,g85010544,1
u96545303,g44149205,1
u99498831,g03916495,1
u39566284,g80441672,1
u04495704,g03042130,1
u49423423,g75228197,1
u93658061,g81608348,1
u49569747,g31448607,1
u47024805,g98792097,1
u04879146,g45003838,1
u52088709,g15714062,1
u94239331,g09480895,1
u19467519,g48350599,1
u58254457,g76745472,1
u79980745,g52140787,1
u24898713,g80438960,1
u28531447,g03825189,1
u71346354,g15870705,1
u67322972,g53461537,1
u49653217,g35449408,1
u88078966,g82716620,1
u51062008,g22284227,1
u61673203,g61075551,1
u58214253,g62704618,1
u22289886,g15035813,1
u95499376,g34193208,1
u42347101,g45978626,1
u53281387,g96307947,1
u16161494,g47321452,1
u56769032,g34216483,1
u09221116,g11862712,1
u08118301,g99317241,1
u17777056,g53461537,1
u16116202,g01668008,1
u29239163,g56595409,1
u63974785,g51093074,1
u72621987,g48556857,1
u94239331,g68594066,1
u65940642,g98118815,1
u97592278,g83517324,1
u26743616,g47205010,1
u44373391,g57016851,1
u94408928,g62054141,1
u34643799,g46554909,1
u18293265,g65734768,1
u22987840,g51283481,1
u17136292,g93472243,1
u24512881,g44078228,1
u52665225,g30592455,1
u83620458,g29657740,1
u72042911,g34477578,1
u81096358,g53969661,1
u81083389,g53223749,1
u89970715,g83146398,1
u92142028,g76892743,1
u98688715,g63281890,1
u18690734,g28403640,1
u57135881,g64574718,1
u75331076,g91985937,1
u68280300,g36841558,1
u27590837,g55716971,1
u23333558,g25876484,1
u45635865,g27491100,1
u64849820,g60949442,1
u98908624,g51830853,1
u85122106,g42196858,1
u87994715,g68818867,1
u15184272,g15547870,1
u97831694,g75614032,1
u40118306,g32683225,1
u46054254,g19475656,1
u06544537,g05463839,1
u70389962,g15540544,1
u54177102,g75513928,1
u77665302,g03304317,1
u44272900,g70072143,1
u84917319,g78239118,1
u15844193,g47205010,1
u18564530,g91479688,1
u14947742,g74035719,1
u99369901,g31712310,1
u60803572,g61574690,1
u08757449,g91952332,1
u01497310,g69213131,1
u51641312,g83425645,1
u96098479,g29657740,1
u75222565,g49368897,1
u32692951,g51234623,1
u08806945,g32074324,1
u63199433,g73199890,1
u99215978,g06045292,1
u21510059,g92454558,1
u52496811,g41348232,1
u93645635,g40499587,1
u34335773,g24479985,1
u32427956,g83425645,1
u92729375,g53947521,1
u38313764,g81608348,1
u65443270,g46602286,1
u69692555,g20051407,1
u92093980,g68660659,1
u85430536,g10932727,1
u07448801,g61574690,1
u21838481,g10259243,1
u61544968,g52947714,1
u29284635,g03136155,1
u34999115,g90153689,1
u63577652,g03156676,1
u72460514,g89237308,1
u42241023,g24226987,1
u34390978,g22832209,1
u04903635,g35444269,1
u52284985,g29503391,1
u25317881,g53996086,1
u28779417,g77859458,1
u04879146,g53642056,1
u70289809,g28397260,1
u31847941,g18111735,1
u00911681,g16586637,1
u04639299,g85900991,1
u81408606,g47290851,1
u79042814,g46527418,1
u60614761,g90983990,1
u98179594,g64755089,1
u36075516,g10773791,1
u97040079,g66296428,1
u05576655,g37670161,1
u04989018,g63396588,1
u34390978,g34477578,1
u17703229,g81608348,1
u65546484,g85980188,1
u01256631,g17074600,1
u10035243,g68047320,1
u24163736,g35149166,1
u26710071,g77400036,1
u12301728,g38434648,1
