userID,itemID,played
u67143531,g08001721,1
u54085123,g77806076,1
u56399548,g17807252,1
u54507745,g34622650,1
u47772174,g77960728,1
u04141173,g85252310,1
u39544543,g78518895,1
u35787180,g17210393,1
u14756830,g73617529,1
u36610257,g68047320,1
u59230492,g25592128,1
u84917319,g33400185,1
u34716927,g75521004,1
u14874767,g61647686,1
u20383715,g36958384,1
u44042145,g08220648,1
u60034827,g95421853,1
u24505118,g16586637,1
u55638550,g79499736,1
u32427956,g33072745,1
u23797704,g84994417,1
u47008505,g81608348,1
u22667684,g34381901,1
u42338507,g56115255,1
u14267616,g99544321,1
u64656494,g46602286,1
u97799002,g87795702,1
u93233776,g10773791,1
u33457819,g53715495,1
u44429053,g67139666,1
u79245037,g21037002,1
u88441925,g03207903,1
u59869979,g96083451,1
u82332490,g00512355,1
u30726598,g23109078,1
u36549785,g35155801,1
u93281562,g15536656,1
u50936095,g15536656,1
u91458585,g58023805,1
u13525294,g01482840,1
u82401519,g77681780,1
u05068078,g31800990,1
u86258656,g35150813,1
u03604519,g59132435,1
u61311171,g31541380,1
u31934142,g45232069,1
u02031747,g14512041,1
u32471468,g55891007,1
u05616808,g22284227,1
u81083389,g94517064,1
u67497326,g73495588,1
u46075637,g96982884,1
u66562726,g52626909,1
u71336776,g79735883,1
u27264973,g62481736,1
u25036365,g51450658,1
u74849356,g34940797,1
u24116990,g03916495,1
u99768026,g52620301,1
u33746699,g33211163,1
u10133743,g26710111,1
u66778719,g73140692,1
u00584629,g18980112,1
u51174639,g81608348,1
u02129594,g16906718,1
u40901380,g81632995,1
u90162910,g89809648,1
u87511942,g53999958,1
u45679096,g58025004,1
u58254457,g09964073,1
u91344055,g70782977,1
u20608927,g13374613,1
u17742070,g47446961,1
u85762815,g53078416,1
u02338699,g52540758,1
u46064455,g02141122,1
u60646686,g70742092,1
u09649360,g89200271,1
u73082258,g90538928,1
u88383494,g59833534,1
u69685717,g31190276,1
u34600363,g93072028,1
u85366813,g53041186,1
u12864301,g98769290,1
u16136343,g29503391,1
u20307708,g61913894,1
u40842089,g05463839,1
u96980242,g87889911,1
u97675067,g25659977,1
u90109995,g19670213,1
u21403200,g28788625,1
u80016253,g91952332,1
u95116754,g99674775,1
u87386199,g82668863,1
u31155517,g31541380,1
u88078966,g27865586,1
u04893836,g36841558,1
u81648842,g46446145,1
u11105542,g63870321,1
u73801717,g88681493,1
u79773599,g58911251,1
u01957748,g35150813,1
u62599776,g83093985,1
u49244274,g47540055,1
u94977887,g06849398,1
u02081561,g49010464,1
u98086925,g68594066,1
u44652658,g18111735,1
u04836696,g62438733,1
u06064559,g90122349,1
u06451189,g02903254,1
u16373585,g81608348,1
u82769036,g29353242,1
u42467385,g51322209,1
u39141178,g96340072,1
u93655272,g56544176,1
u09970728,g97578901,1
u13506006,g51283481,1
u27250923,g29741733,1
u04382841,g62805978,1
u97050705,g64574718,1
u67511009,g99674775,1
u19599296,g68132896,1
u30516690,g96982884,1
u52704336,g39930645,1
u93197231,g34216483,1
u16346527,g70782977,1
u45485889,g51560220,1
u76637922,g40531835,1
u04639299,g83757895,1
u15948641,g10932727,1
u67792399,g43436077,1
u27189514,g74343362,1
u83180355,g65175011,1
u68343562,g85318104,1
u78421261,g94693950,1
u35062795,g29752784,1
u81014462,g51770536,1
u79736245,g72143347,1
u18211715,g54619657,1
u37443852,g65721445,1
u13525294,g35444269,1
u59345861,g18470245,1
u83029404,g24777226,1
u02031747,g74112521,1
u84062881,g17155852,1
u55442554,g46609035,1
u42467385,g16097342,1
u17863042,g01660600,1
u86276997,g79499736,1
u78011182,g62850718,1
u22405118,g61364485,1
u99073048,g83223954,1
u36214177,g29741733,1
u50592126,g76745472,1
u89701907,g99039675,1
u95974698,g88348345,1
u55105731,g28112086,1
u89158865,g95842407,1
u75551686,g70479705,1
u90467455,g29464734,1
u49033279,g24479985,1
u29284635,g89876143,1
u72952508,g45003838,1
u41476260,g07132329,1
u36046248,g30838069,1
u61595280,g73199890,1
u98268996,g09572072,1
u54616870,g77400036,1
u09329078,g66877021,1
u88434025,g53078416,1
u78300313,g38113774,1
u97516615,g09480895,1
u55236697,g29951417,1
u05026329,g73594265,1
u32556425,g09558961,1
u07307818,g09670581,1
u94536227,g17807252,1
u64030091,g23403411,1
u01256631,g46425800,1
u12301728,g26732871,1
u92168255,g08020339,1
u09932759,g12460730,1
u42908769,g28788625,1
u74339167,g66415217,1
u90301755,g05181387,1
u68225433,g49644714,1
u28760414,g33626084,1
u93961714,g37422652,1
u98766991,g79499736,1
u90429334,g80438960,1
u15238678,g85711869,1
u16579434,g24982722,1
u51667020,g11181397,1
u69878594,g06097413,1
u92224621,g89200271,1
u87796296,g05463839,1
u11388893,g17074600,1
u85196946,g08220648,1
u54599716,g06607161,1
u00267338,g82874353,1
u39710667,g10932727,1
u25070741,g08978402,1
u39170095,g20025221,1
u92729375,g13492762,1
u96391675,g00288786,1
u18390082,g08961506,1
u94845177,g17702591,1
u49960824,g64706456,1
u26022408,g38337771,1
u30069220,g79903022,1
u73944730,g62805978,1
u09767333,g81608348,1
u84932757,g85605126,1
u63163832,g14120436,1
u48470051,g16087475,1
u59823725,g28397260,1
u05054970,g51367911,1
u38428312,g99496555,1
u94659157,g29494592,1
u43271758,g78139956,1
u99274425,g23131507,1
u34999115,g35331676,1
u93683322,g05900475,1
u38156828,g40485117,1
u09282584,g29695966,1
u26109283,g92017077,1
u96497772,g38649631,1
u22405118,g33872505,1
u92753457,g96198443,1
u70506738,g77718054,1
u57805111,g27865586,1
u83503668,g00880401,1
u37209377,g18762273,1
u43847068,g79735883,1
u15332717,g96982884,1
u72218324,g69336814,1
u41644422,g85252310,1
u41605687,g90301006,1
u48343588,g35444269,1
u90013638,g78002993,1
u37344337,g09572072,1
u82510080,g12104166,1
u19038579,g01176191,1
u20430694,g44688036,1
u10488607,g14867677,1
u15887552,g00125299,1
u46933812,g96497023,1
u30584905,g09670581,1
u50097048,g87795702,1
u97764793,g29761890,1
u59018036,g64348065,1
u75223642,g00475133,1
u10641211,g19845803,1
u64856374,g51367911,1
u12428190,g14542017,1
u52828833,g58644903,1
u42908769,g18980112,1
u95072066,g94005519,1
u85199586,g38111139,1
u22314377,g61856392,1
u45304368,g96221632,1
u58955789,g00657913,1
u15948641,g08982787,1
u96852472,g10923163,1
u54312176,g03280058,1
u41789613,g70224294,1
u52654221,g25723374,1
u48749199,g87393910,1
u27341686,g05463839,1
u87546628,g98307890,1
u39844159,g76745472,1
u91084961,g26111343,1
u99229545,g29703718,1
u76190370,g17218685,1
u04939787,g82441703,1
u83130331,g96870434,1
u99430954,g12946119,1
u55726314,g10406824,1
u76594975,g02141122,1
u80388752,g35549655,1
u35796987,g09409361,1
u27404477,g92237283,1
u37098825,g23403411,1
u62151041,g83737994,1
u90013638,g66197269,1
u64193535,g27491100,1
u81008775,g59271404,1
u98233372,g64574718,1
u60288400,g32264946,1
u36575600,g69929359,1
u23774006,g00473085,1
u18697850,g80979867,1
u49221907,g34949160,1
u92778705,g46446145,1
u97802984,g41577769,1
u34823218,g61004361,1
u72218324,g67857266,1
u38477510,g35448329,1
u08166315,g52437423,1
u83556956,g70286157,1
u68224705,g03136155,1
u90591026,g49368897,1
u23128696,g54136938,1
u58012532,g29464734,1
u55071076,g35448329,1
u32377855,g33165761,1
u18390082,g44635234,1
u74229075,g45086997,1
u25631744,g74942396,1
u26638181,g54858064,1
u77135073,g67139666,1
u51915158,g97931337,1
u81349942,g83216730,1
u13132900,g31712310,1
u74896566,g27545941,1
u60034715,g09670581,1
u72478974,g68959096,1
u60454459,g26556480,1
u58214253,g31190276,1
u41605687,g15547870,1
u87853991,g75126035,1
u44638676,g28963745,1
u19779690,g51283481,1
u74849356,g99758692,1
u21934617,g24479985,1
u13925787,g83532643,1
u27124852,g78336897,1
u58793862,g03262233,1
u26638181,g35549655,1
u23422031,g52626909,1
u43591125,g66187454,1
u71766808,g86428226,1
u09327573,g56621675,1
u82858094,g33072745,1
u04893836,g85485988,1
u49244274,g83757895,1
u40531117,g91363723,1
u17153589,g89200271,1
u98382527,g39366834,1
u77807647,g24576552,1
u18633746,g93023830,1
u54871545,g00663854,1
u64823722,g39879078,1
u66568694,g21544048,1
u14125384,g43409822,1
u44605250,g26556480,1
u27340832,g54199262,1
u98330996,g67038900,1
u70647035,g16967024,1
u63148409,g76745472,1
u28676842,g87757756,1
u59635193,g24982722,1
u28205310,g74412462,1
u76554548,g65055990,1
u00157532,g06097413,1
u27141768,g99648790,1
u58481856,g68349895,1
u00655971,g22284227,1
u80007175,g67857266,1
u19989507,g25659977,1
u62900492,g67274965,1
u04224127,g90898833,1
u01731246,g03128638,1
u11611778,g48254339,1
u05310170,g35296108,1
u24403815,g04615400,1
u10197850,g87749248,1
u09717896,g10932727,1
u50722734,g59997114,1
u67579650,g37683422,1
u58254457,g34189272,1
u55714698,g92734872,1
u92729375,g82874353,1
u43591125,g38617933,1
u42024428,g00805292,1
u33457819,g79027240,1
u03178457,g46609035,1
u64719793,g95765068,1
u94669425,g17074600,1
u18639863,g38111139,1
u71869808,g17702591,1
u47388253,g92694999,1
u47054693,g46674749,1
u43941946,g52043468,1
u65717372,g78139956,1
u95174261,g50163420,1
u97673983,g02141122,1
u69917225,g64509433,1
u14581640,g63035379,1
u86713794,g45003838,1
u27457331,g68808834,1
u17187450,g34193208,1
u13494586,g51450658,1
u39170095,g42862258,1
u55659468,g40938967,1
u75616235,g40499587,1
u77089819,g79819183,1
u70840120,g38230643,1
u54511224,g94005519,1
u32556425,g42984170,1
u78011182,g13451594,1
u41303810,g88529278,1
u57366035,g51682801,1
u01522553,g78139956,1
u98268996,g04830062,1
u23546625,g48753510,1
u21119103,g06045292,1
u58609610,g21097782,1
u32222598,g23403411,1
u90742229,g39764415,1
u02795977,g10932727,1
u60473832,g68302537,1
u87934811,g99317241,1
u73309412,g03207903,1
u49041164,g98293003,1
u77288684,g18223055,1
u62414810,g46446145,1
u97156748,g91024164,1
u69029760,g58854798,1
u09331754,g82616432,1
u35036355,g48556857,1
u10691163,g61225634,1
u00874815,g31948580,1
u39532419,g77346715,1
u13525294,g21351410,1
u38561265,g93941352,1
u11329987,g56115255,1
u09385434,g22244120,1
u48888047,g00605015,1
u06810486,g74412462,1
u83394320,g10406824,1
u66008466,g16952539,1
u85535259,g22948369,1
u32158093,g51283481,1
u76745785,g10773791,1
u50555482,g71822589,1
u32279155,g40110970,1
u30991563,g67071738,1
u12483683,g77806076,1
u48311027,g64596037,1
u53590702,g68594066,1
u28701909,g04615400,1
u82568425,g03136155,1
u92570404,g75730019,1
u76469131,g01549519,1
u64072664,g69031937,1
u17998950,g60107140,1
u13846553,g22832209,1
u55472824,g25077590,1
u78532330,g93941352,1
u66399737,g39810177,1
u51119424,g62180900,1
u31782279,g73792397,1
u62751751,g78518895,1
u81952658,g06045292,1
u64030091,g70274773,1
u17759890,g00605015,1
u74938500,g06045292,1
u17156425,g28112086,1
u34716927,g47177002,1
u59534345,g67463933,1
u92753457,g02141122,1
u46299905,g71073909,1
u55714698,g89200271,1
u60011474,g70582637,1
u28205310,g78336897,1
u23368183,g09670581,1
u08942444,g06299036,1
u30726598,g23007691,1
u27047386,g08020339,1
u79725521,g49134759,1
u15010009,g03508032,1
u58424942,g68710423,1
u27257486,g61225634,1
u49242942,g93941352,1
u91531964,g67038900,1
u15844193,g48118089,1
u70694256,g36841558,1
u45517560,g74412462,1
u64860701,g76602932,1
u13947102,g93023830,1
u88361580,g29567022,1
u61150089,g47086763,1
u82441061,g41577769,1
u50086910,g18470245,1
u79736245,g92469827,1
u49508040,g53223749,1
u55835946,g81608348,1
u16389006,g22771657,1
u82502949,g51325735,1
u98418596,g29741733,1
u78011182,g23403411,1
u72264483,g38425796,1
u44185960,g82994209,1
u81930231,g29752784,1
u01550961,g78139956,1
u67251141,g22284227,1
u88971607,g97931337,1
u29553373,g43692578,1
u44605250,g49593949,1
u41538078,g15339821,1
u53183186,g46092771,1
u73963959,g99758692,1
u04639299,g43409822,1
u67989643,g84150274,1
u13960672,g47352460,1
u98654372,g74493125,1
u01404007,g17981761,1
u32516066,g11225866,1
u35200970,g75248233,1
u79736245,g08220648,1
u19481018,g51234623,1
u90784003,g66197269,1
u34032139,g30314000,1
u65666618,g00087199,1
u89963265,g57843499,1
u17742070,g66216718,1
u64030091,g91363723,1
u55833388,g90398212,1
u15844193,g92844965,1
u56533690,g35166995,1
u51594045,g15632833,1
u60154970,g05463839,1
u84398766,g24279929,1
u58005441,g99496555,1
u76337229,g53969661,1
u90559465,g83146398,1
u70834200,g12460730,1
u54615544,g42513315,1
u73026246,g29888880,1
u94680884,g74112521,1
u37679827,g21037002,1
u63448220,g48828327,1
u75811549,g10126403,1
u73903042,g89200271,1
u93623755,g89025848,1
u94739498,g71371078,1
u55666073,g31560999,1
u61237602,g76108144,1
u70674372,g04025903,1
u33682209,g27953205,1
u03908917,g28788625,1
u20630167,g84720805,1
u09203400,g95225789,1
u76386235,g22136822,1
u30403615,g02273341,1
u09703080,g17074600,1
u25663556,g68959096,1
u52786015,g25241241,1
u61076669,g24849398,1
u68920036,g32028748,1
u08543832,g37424874,1
u88646578,g79499736,1
u24568004,g59833534,1
u87165125,g73265847,1
u35036355,g75742078,1
u50866739,g76636208,1
u25036365,g21595192,1
u57323682,g82994209,1
u73074846,g37422652,1
u58882463,g60416652,1
u61683676,g22287423,1
u08795949,g79208840,1
u61484835,g74716193,1
u45885642,g24850971,1
u33150820,g75228197,1
u58246803,g02141122,1
u58835174,g33598656,1
u77032452,g55998281,1
u96098479,g10183897,1
u08646535,g09929422,1
u24512881,g44666775,1
u28066021,g70137688,1
u61078154,g29741733,1
u04893836,g47086763,1
u02074953,g91479688,1
u69917225,g00288786,1
u25219514,g49445983,1
u42467385,g14120436,1
u76545135,g35984506,1
u96104653,g77565012,1
u11594017,g27899792,1
u36822963,g61434161,1
u76821673,g77806076,1
u95407160,g17210393,1
u63163832,g90122349,1
u63199433,g02428379,1
u07801133,g03304317,1
u86363218,g40499587,1
u20601708,g55716971,1
u96980242,g08511321,1
u07279231,g85711869,1
u28260148,g49134759,1
u93160309,g56460004,1
u47054693,g79613605,1
u89565106,g42523222,1
u63299663,g30592455,1
u36422334,g47669117,1
u52075389,g11225866,1
u81779282,g10053132,1
u12348519,g15547870,1
u56316623,g09929422,1
u83343215,g33776814,1
u62689395,g82616432,1
u93268038,g37490691,1
u87227222,g00795234,1
u06535577,g29741733,1
u82510906,g75513928,1
u60034715,g13449021,1
u24501041,g36958384,1
u10616178,g59512240,1
u43668240,g53078416,1
u27056815,g75042518,1
u38846463,g06177547,1
u95935986,g01873417,1
u93316927,g16967024,1
u92729375,g52937196,1
u14407800,g30645652,1
u96016559,g15547870,1
u30258510,g61225634,1
u59868146,g54634449,1
u83556956,g79333823,1
u49869007,g59429387,1
u79281996,g63281890,1
u33701854,g68576640,1
u69812373,g55951975,1
u23622670,g15035813,1
u25036595,g59132435,1
u21985466,g68047320,1
u20432518,g43595278,1
u47240366,g51189330,1
u99618104,g91952332,1
u59335576,g77640255,1
u17715532,g27545941,1
u54654852,g01660600,1
u03882459,g91668444,1
u77504666,g68967575,1
u21121933,g52740278,1
u82488844,g32028748,1
u07815768,g17807252,1
u67309742,g39179145,1
u82248021,g68660659,1
u29061126,g26730287,1
u17988807,g51367911,1
u64359437,g42196858,1
u51416462,g39156230,1
u56640739,g99758692,1
u44095087,g97784906,1
u02211193,g34193208,1
u28085412,g59027363,1
u52579529,g82668863,1
u56911577,g30314000,1
u51986373,g08511321,1
u98418596,g99544321,1
u93376085,g85076753,1
u10102790,g83737994,1
u12847129,g60590570,1
u58835174,g91035389,1
u62309560,g07912012,1
u24297264,g88258978,1
u12979095,g03916495,1
u84178019,g37045588,1
u78160381,g31190276,1
u28343851,g37493591,1
u03482508,g26445690,1
u75656042,g92017077,1
u56316623,g69849525,1
u52038231,g53996086,1
u11949707,g99526401,1
u26497692,g16087475,1
u49088738,g11862712,1
u37279704,g45508008,1
u79566293,g22136822,1
u06231068,g48878537,1
u98179594,g73140692,1
u00462231,g99758692,1
u58355850,g79866169,1
u43601168,g78139956,1
u75222770,g79735883,1
u75811549,g36958384,1
u22808577,g72460998,1
u92100312,g75513928,1
u78239215,g90301006,1
u57508791,g31000512,1
u01191807,g09670581,1
u78745014,g94066140,1
u45027672,g54619657,1
u34660221,g38434648,1
u94536227,g53129831,1
u30465751,g52771362,1
u11436417,g51234623,1
u65526955,g81456217,1
u99292068,g14055591,1
u05612975,g27090348,1
u56274213,g94693950,1
u53628162,g06324638,1
u38419315,g75742078,1
u49651038,g47086763,1
u23719404,g05358844,1
u30669948,g10879560,1
u14959260,g66220144,1
u70468042,g61434161,1
u05420762,g52140787,1
u47240366,g82616432,1
u29627473,g69971844,1
u33462621,g99496555,1
u73963959,g92469827,1
u93071176,g01660600,1
u16676280,g85318104,1
u27481441,g19242120,1
u94825564,g21351410,1
u25752703,g08352025,1
u85252845,g39845845,1
u54714550,g65905047,1
u85939164,g24479985,1
u86254248,g53223749,1
u17751563,g66415217,1
u87853991,g94300691,1
u97330350,g34193208,1
u57027153,g22284227,1
u12295175,g70081162,1
u00524806,g12909815,1
u32859769,g28309560,1
u62644689,g17807252,1
u21023333,g70224294,1
u65526955,g79027240,1
u69968538,g29353242,1
u38428312,g70274773,1
u08350227,g26760273,1
u22527809,g16586637,1
u19431743,g92569712,1
u43193546,g46738138,1
u59453897,g89492775,1
u83402391,g93399244,1
u27823790,g70898962,1
u18256794,g35444269,1
u74036086,g31566044,1
u99229939,g17712832,1
u24524903,g67274965,1
u26602381,g52140787,1
u57784505,g06399124,1
u13037838,g15547870,1
u40017891,g57175884,1
u76696995,g70132690,1
u45635162,g88657260,1
u19771394,g92454558,1
u01957748,g17514824,1
u74306396,g60355697,1
u55351001,g57834425,1
u82276354,g12460730,1
u08037165,g98293003,1
u14860579,g68132896,1
u66968893,g84465937,1
u11801346,g52140787,1
u75928053,g77400036,1
u08543832,g43692578,1
u21396545,g15881340,1
u05925641,g85252310,1
u24403815,g52937196,1
u94825564,g18111735,1
u12983269,g70274773,1
u68136650,g06921499,1
u64783960,g20531516,1
u04139985,g59132435,1
u66352220,g03209044,1
u04565381,g15547870,1
u89276565,g90154665,1
u11801346,g94694767,1
u29293477,g91851682,1
u70435723,g15632833,1
u44185960,g10773791,1
u92442650,g89200271,1
u53863387,g13449021,1
u21982824,g55891007,1
u03085578,g46446145,1
u28832439,g82616432,1
u17742070,g66415217,1
u78919801,g74469956,1
u84398434,g58854798,1
u59018036,g05349653,1
u89239385,g77400036,1
u10488607,g99500667,1
u58321477,g20777785,1
u86922610,g26911208,1
u67953344,g94300691,1
u44562324,g15714062,1
u49966230,g93945051,1
u52623513,g82616432,1
u74306396,g82142560,1
u70289809,g76636208,1
u29429958,g79499736,1
u31219469,g29567022,1
u52954416,g43492650,1
u15238678,g91879395,1
u01564193,g22161219,1
u70997740,g34777451,1
u61312468,g90836168,1
u98317906,g18470245,1
u53669213,g42523222,1
u99558673,g60186029,1
u04639299,g79861485,1
u60956035,g51095765,1
u41966651,g70898962,1
u12849065,g73199890,1
u25438529,g89876143,1
u95351735,g15714062,1
u87468849,g72460998,1
u66392500,g78518895,1
u33901686,g21544048,1
u37216201,g17702591,1
u35251403,g64755089,1
u83693182,g86163916,1
u94734700,g14029546,1
u58355850,g11862712,1
u82706763,g32264946,1
u64080578,g83517324,1
u70674372,g47981354,1
u33746646,g11225866,1
u12849065,g01104341,1
u14023738,g05463839,1
u82875792,g39845845,1
u70339605,g84994417,1
u31964465,g17704742,1
u05581149,g82616432,1
u33393230,g52585939,1
u57508791,g79604681,1
u97774562,g78139956,1
u79245037,g52947714,1
u74891179,g01078040,1
u31583354,g96497023,1
u33908704,g15360200,1
u00655971,g78239118,1
u91511444,g45725165,1
u44265032,g17707223,1
u37862310,g66678119,1
u77146720,g63870321,1
u79892305,g94547789,1
u25717012,g40551467,1
u10382713,g65055990,1
u84819150,g61264440,1
u82858094,g03280058,1
u11246911,g66220144,1
u21934617,g57834425,1
u28941486,g80603516,1
u34127632,g70742092,1
u50538538,g37422652,1
u93608656,g56957488,1
u64674188,g97744219,1
u83556956,g57834425,1
u60034715,g34412552,1
u48121649,g51259924,1
u93816869,g16087475,1
u59995156,g75498630,1
u30833867,g26437139,1
u94476467,g03262233,1
u29257105,g70274773,1
u73982503,g52043468,1
u35057744,g37422652,1
u14351210,g12104166,1
u24965988,g51095765,1
u59141532,g75614032,1
u24505118,g57779102,1
u67186053,g03262233,1
u12849065,g11225866,1
u39059586,g92569712,1
u11588645,g56460004,1
u22120134,g71192260,1
u25866029,g46924825,1
u49991791,g51189330,1
u28677421,g02273341,1
u47129563,g68959096,1
u17751563,g40110970,1
u27508534,g75228197,1
u71911882,g83320778,1
u05310170,g10946181,1
u32042478,g29752784,1
u31813690,g27491100,1
u24709670,g45232069,1
u42166729,g47352460,1
u85015330,g52182535,1
u79483995,g17807252,1
u18467854,g53666531,1
u41151069,g50545830,1
u77329308,g52620301,1
u42908769,g49368897,1
u82502949,g34397868,1
u47504310,g42294898,1
u93124412,g40422262,1
u74339167,g11874212,1
u55547913,g61076572,1
u43153323,g72460998,1
u50341935,g47087082,1
u46383519,g32770457,1
u92570404,g58479043,1
u50752235,g62704618,1
u78011182,g45792269,1
u31605448,g62180900,1
u54654852,g63149989,1
u67317909,g03262233,1
u44150437,g01176191,1
u15684380,g29546269,1
u32377855,g92454558,1
u57606095,g89914581,1
u43847068,g00919878,1
u21985466,g58854798,1
u84133862,g78355069,1
u21021746,g70793668,1
u66688561,g10932727,1
u61652617,g51812669,1
u49035063,g42862258,1
u67332556,g31193524,1
u76020963,g19451556,1
u77022894,g59132435,1
u98871696,g82616432,1
u21483313,g77859458,1
u97839684,g99674775,1
u38419315,g55716971,1
u71732953,g99232980,1
u80126884,g05349653,1
u28470370,g73792397,1
u34643799,g80431145,1
u35824106,g68594066,1
u48183514,g49644714,1
u55775774,g60107140,1
u18506333,g04477361,1
u74856694,g31541380,1
u27244547,g78826016,1
u32091192,g99934462,1
u28288281,g29741733,1
u79273901,g82668863,1
u80021772,g48753510,1
u61310258,g37493591,1
u14407800,g34940797,1
u35871341,g72143347,1
u92545264,g02141122,1
u63565620,g74940678,1
u78217958,g41963746,1
u71268429,g69033010,1
u18211715,g72460998,1
u70289809,g10876271,1
u88218929,g68559005,1
u54307959,g24194110,1
u92135935,g71128208,1
u66556716,g97931549,1
u98767140,g84770347,1
u37241851,g13921453,1
u81096358,g75513928,1
u47102830,g30645652,1
u03942497,g03280058,1
u05202684,g70793668,1
u38428312,g32091717,1
u21121933,g79333823,1
u49715479,g12946119,1
u78047491,g79333823,1
u51192362,g75228197,1
u25144707,g99830215,1
u84097364,g83223954,1
u29004052,g50545830,1
u97424769,g70742092,1
u98637126,g45605061,1
u39566284,g71371078,1
u46047319,g78518895,1
u97353652,g75046549,1
u67575048,g44525550,1
u62402243,g89809648,1
u35787069,g71073909,1
u71534069,g16087475,1
u79460635,g52454443,1
u28326815,g84994417,1
u14744614,g52182535,1
u18484676,g13921453,1
u73580608,g70137688,1
u61082324,g19179172,1
u05692952,g58644903,1
u58955789,g02141122,1
u44265032,g32028748,1
u37104306,g88258978,1
u70917707,g12460730,1
u91010891,g41717838,1
u11776205,g28303713,1
u53735769,g96198443,1
u74934282,g61958781,1
u52454500,g75513928,1
u45468658,g44635234,1
u23477614,g35670534,1
u98831188,g05463839,1
u76808709,g75228197,1
u29394603,g61941054,1
u73944730,g21595192,1
u15332717,g18342664,1
u67139162,g38617825,1
u07001309,g46950698,1
u33895741,g45086997,1
u87293420,g23104067,1
u25824912,g52620301,1
u00357752,g29578492,1
u34743618,g75228197,1
u24810171,g31844904,1
u25936320,g58911251,1
u98952726,g40499587,1
u04265890,g73481194,1
u19038579,g23815030,1
u79736571,g15870705,1
u66634043,g09572072,1
u27823790,g39845845,1
u76302774,g93941352,1
u82034119,g24809309,1
u36328226,g17702591,1
u41373867,g79499736,1
u22806911,g58854798,1
u89482132,g60870663,1
u63521682,g78239118,1
u03068140,g82994209,1
u13054339,g79819183,1
u66682814,g65055990,1
u02795977,g24982722,1
u34600363,g68594066,1
u49752072,g58646191,1
u26733670,g52182535,1
u65519599,g22641865,1
u59537664,g61434161,1
u19644250,g75348396,1
u07534100,g73199890,1
u31838596,g41031307,1
u34174227,g85711869,1
u02074953,g17807252,1
u19431743,g86199393,1
u79692224,g93941352,1
u02188288,g91851682,1
u83632962,g25417282,1
u31394716,g58025004,1
u53615716,g82220080,1
u79042814,g52454443,1
u60023357,g40422262,1
u76642592,g55383272,1
u88027769,g87795702,1
u64337644,g48257412,1
u20248289,g62850718,1
u73031148,g77574960,1
u97356595,g70463993,1
u40118306,g16586637,1
u80563208,g51181091,1
u46692057,g53501260,1
u96897640,g48541719,1
u27244547,g76745472,1
u34390978,g16234754,1
u84646727,g59271404,1
u35902127,g32757860,1
u09621573,g61506667,1
u75996391,g08511321,1
u70365105,g11874212,1
u50855406,g07132329,1
u98759705,g87795702,1
u42908769,g67836830,1
u47109820,g73199890,1
u05068233,g50771459,1
u52146622,g78826016,1
u65027223,g23109078,1
u53664083,g91363723,1
u10191970,g31270106,1
u46075637,g90898833,1
u38997786,g43254702,1
u42693655,g09929422,1
u96135866,g94005519,1
u14267616,g39534254,1
u63817412,g57303786,1
u67081608,g10773791,1
u21637572,g84397720,1
u03882459,g83093985,1
u22382786,g18932527,1
u88306638,g74295208,1
u08404856,g74469956,1
u93430299,g00663854,1
u41317587,g01679750,1
u90591026,g99496555,1
u89526470,g71795407,1
u10067175,g91668444,1
u25796796,g89200271,1
u06647909,g87795702,1
u45074686,g71822589,1
u11820971,g75248233,1
u30465751,g39040827,1
u89226410,g67038900,1
u54307959,g76717273,1
u71869808,g31752627,1
u76637922,g44267126,1
u94112381,g77873555,1
u84093743,g68808834,1
u55833077,g17807252,1
u30906233,g44734076,1
u93430299,g29741733,1
u72986401,g01660600,1
u84512016,g02428379,1
u87996165,g89122297,1
u94681724,g08353646,1
u94739498,g37422652,1
u44272900,g35444269,1
u97802984,g28740995,1
u53974827,g77916923,1
u39170095,g76892743,1
u59767332,g18295757,1
u38997786,g10406824,1
u93715150,g53908452,1
u34146138,g79904092,1
u02141695,g79499736,1
u81480672,g81247903,1
u63163832,g45244601,1
u44605250,g31948580,1
u62375893,g56709551,1
u43847068,g15547870,1
u27067398,g83216730,1
u24528184,g60169732,1
u03757196,g18465780,1
u44348889,g03207903,1
u56265177,g73495588,1
u52828833,g57144049,1
u85354747,g18146279,1
u63344991,g64167567,1
u34749259,g03916495,1
u40851939,g48118089,1
u48290481,g57303786,1
u99720149,g89482645,1
u02115872,g57834425,1
u96852472,g55294726,1
u06072875,g01660600,1
u52828833,g34842774,1
u66739634,g05843073,1
u38860000,g75228197,1
u55130535,g46092771,1
u30347378,g38914136,1
u84098903,g54858064,1
u04763917,g97490319,1
u23128696,g15881340,1
u22712468,g39055346,1
u91184171,g91363723,1
u61150089,g11225866,1
u49272655,g41577769,1
u31299708,g22244120,1
u65636202,g84207332,1
u92338311,g03136155,1
u33994300,g90301006,1
u59708985,g09631531,1
u09006762,g71192260,1
u96852472,g61869150,1
u90337818,g45468788,1
u19310770,g64432243,1
u57414442,g40485117,1
u31199239,g15547870,1
u67698558,g67366154,1
u41284746,g06975986,1
u38278040,g53666531,1
u18990480,g51234623,1
u85269168,g06045292,1
u46011371,g75912186,1
u85776835,g01873417,1
u79594249,g93679103,1
u04554339,g35678007,1
u04386987,g22764090,1
u04922695,g01660600,1
u24181782,g51770536,1
u37679827,g90348447,1
u56316691,g96830890,1
u07990841,g88406710,1
u57510806,g78518895,1
